symbol,name,description,isin,assetclass,domicile,website,etfcompany,expenseratio,totalasset,avgvolume,inceptiondate,nav,navcurrency,holdingscount,returns_12m,volatility_12m,returns_24m,volatility_24m,returns_36m,volatility_36m,returns_5y,ten_year_return,ten_year_volatility,sharpe_12m,sharpe_24m,sharpe_36m,ten_year_sharpe,max_drawdown,dividends_12m,dividends_24m,dividends_36m,dividends_all_time,size_category,liquidity_category,etf_type
VV,Vanguard Large Cap Index Fund,"The fund employs an indexing investment approach designed to track the performance of the CRSP US Large Cap Index, a broadly diversified index of large U.S. companies representing approximately the top 85% of the U.S. market capitalization. The advisor attempts to replicate the target index by investing all, or substantially all, of its assets in the stocks that make up the index, holding each stock in approximately the same proportion as its weighting in the index. The fund is non-diversified.",,Large Blend,,,Vanguard,,58371670016,582793,,276.75,USD,,14.069682192516275,20.39242746158068,45.55906191605204,16.449242180893737,65.97319992763889,17.612443960517073,115.20175483935566,,18.5471812174761,0.5918707920013717,2.648089281988147,3.6322727312036673,,-18.97468630610475,0.0,0.0,0.0,0.0,Large,Medium,Equity
ACIM,SPDR MSCI ACWI IMI ETF,,,,,,,,,,,,USD,,13.44093941612805,18.177393169199483,36.21052484627676,15.013834815149446,52.959905813759065,16.083294697805744,90.54962542244934,155.06928330417335,18.25171163751924,0.6294048497291704,2.278600055713763,3.168499164584204,8.386571426512985,-16.903733672836697,0.0,0.0,0.0,0.0,Small,Very Low,Equity
NVDW,Tradr 1.75X Long NVDA Weekly ETF,,,,,,,,,20443,,,USD,,10.172938199731618,72.98375225801678,10.17294803471227,72.98371357596695,10.17294803471227,72.98371669923989,10.17294803471227,10.172938199731618,72.98369663577014,0.1119829817852901,0.1119831758931429,0.1119831711009229,0.1119830671296247,-38.60410457343512,0.0,0.0,0.0,0.0,Small,Low,Equity
JPIE,JPMorgan Income ETF,"The fund seeks to achieve its objective by investing opportunistically among multiple debt markets and sectors that the fund’s adviser, J.P. Morgan Investment Management Inc. (JPMIM or the adviser) believes have high potential to produce income and have low correlations to each other in order to manage risk. It has broad flexibility to invest in a wide variety of debt securities and instruments of any maturity.",,Multisector Bond,,,JPMorgan,,3848686592,715785,,45.6256,USD,,7.93470113020629,2.3819295023190343,15.32171840927139,3.0940121518321697,19.74822892459272,3.747230517430686,11.286184837513446,11.286123561855298,3.870037118496113,2.491551964249276,4.305645147961917,4.736358983530565,2.399492117911226,-1.7207648831777944,0.0,0.0,0.0,0.0,Medium,Medium,Equity
PSJ,Invesco Dynamic Software ETF,The fund generally will invest at least 90% of its total assets in the securities that comprise the underlying index. The underlying index is composed of securities of companies with significant exposure to technologies or products that contribute to future software development through direct revenue. The fund is non-diversified.,,Technology,,,Invesco,,200305440,16736,,34.42,USD,,1.4863063321483905,31.182633728045424,37.704922669346445,26.6607930803006,53.81160173705102,25.836989049564856,30.22856420381932,247.94767454285247,25.629028057472752,-0.0164737100891384,1.3392295781226582,2.005326612851725,9.596449541173316,-29.30064543559196,0.0,0.0,0.0,0.0,Small,Low,Equity
LMBO,Direxion Daily Crypto Industry Bull 2X Shares ETF,"The index seeks to track the performance of US-listed securities that have business operations in the field of distributed ledger or decentralized payment technology. The fund, under normal circumstances, invests at least 80% of its net assets (plus borrowing for investment purposes) in financial instruments, such as swap agreements, securities of the index. The fund is non-diversified.",,Trading--Leveraged Equity,,,Direxion Funds,,3269473,5662,,21.542,USD,,0.9954185257441406,85.63470925118621,0.9954185257441406,85.63470925118621,0.9954185257441406,85.63470925118621,0.9954185257441406,0.9954185257441406,85.63470925118621,-0.0117310081746081,-0.0117310081746081,-0.0117310081746081,-0.0117310081746081,-65.11141952578713,0.0,0.0,0.0,0.0,Micro,Very Low,Equity
NBCR,Neuberger Berman Etf Trust,"To pursue its goal, the fund invests primarily in equity securities of large-capitalization companies, which it defines as companies that have a market capitalization within the market capitalization range of companies in the Russell 1000® Index at the time of initial purchase. The Portfolio Managers seek to invest in a broad group of securities that have the potential to outperform the Russell 1000® Index with a lower level of risk through security selection. The fund is non-diversified.",,Large Blend,,,Neuberger Berman,,278360000,20514,,27.78,USD,,13.990842526521496,20.751714879598747,13.990842526521496,20.751714879598747,13.990842526521496,20.751714879598747,13.990842526521496,13.990842526521496,20.751714879598747,0.5778241748256591,0.5778241748256591,0.5778241748256591,0.5778241748256591,-18.231102896421724,0.0,0.0,0.0,0.0,Small,Low,Equity
IRTR,iShares Trust,The fund is actively managed and allocates and reallocates its assets among a combination of underlying funds in proportions based on its own investment strategy.,,Target-Date Retirement,,,iShares,,17428540,7891,,29.0897,USD,,9.644293371649317,8.042853413655536,10.721288576859632,7.888452037598899,10.721312275420658,7.888441924789802,10.72129647637885,10.721304375899177,7.888450632000399,0.9504454424931422,1.1055766752832072,1.1055810968213535,1.1055788750860924,-6.290181696116582,0.0,0.0,0.0,0.0,Micro,Very Low,Equity
OMFS,Invesco Russell 2000 Dynamic Multifactor ETF,"The fund generally will invest at least 80% of its total assets in the securities that comprise the underlying index. The underlying index is designed to reflect a dynamic combination of “factor investing” strategies that have historically outperformed other factors during various parts of the economic cycle. The underlying index’s universe of investable stocks is taken from the Russell 2000 Index, which measures the performance of 2,000 small-capitalization companies in the U.S.",,Small Blend,,,Invesco,,233343280,15319,,40.03,USD,,14.043124073302394,23.374625136998688,16.188238232899856,21.6341614405657,21.837728249269105,21.41472508199984,89.5573854756884,77.9879405760596,25.003115924556376,0.5152221266744446,0.6558256612754969,0.9263592305438336,3.0391388339494663,-22.352084703647343,0.0,0.0,0.0,0.0,Small,Low,Equity
QULL,ETRACS 2x Leveraged MSCI US Quality Factor TR ETN,,,Trading--Leveraged Equity,,,UBS,,13856700,91,,47.3834,USD,,4.07538020571907,40.03988637298953,62.37288883238061,32.69921382066519,102.75406001096763,35.55133835733357,86.75677454234152,86.75677454234152,37.052626627371005,0.0518328195636214,1.846310102851044,2.834044080092528,2.28747007316699,-36.81888559309813,0.0,0.0,0.0,0.0,Micro,Very Low,Equity
VCSH,Vanguard Short-Term Corporate Bond Index Fund,"The fund employs an indexing investment approach designed to track the performance of the Bloomberg U.S. 1-5 Year Corporate Bond Index. This index includes U.S. dollar-denominated, investment-grade, fixed-rate, taxable securities issued by U.S. and non-U.S. industrial, utility, and financial companies, with maturities between 1 and 5 years. Under normal circumstances, at least 80% of the fund's assets will be invested in bonds included in the index.",,Short-Term Bond,,,Vanguard,,41548779520,4774077,,78.66,USD,,7.129520380077525,2.4501470900615354,13.463175095634108,2.64164971068617,15.836764198261456,3.154500585622017,10.478039151176176,29.41147438747577,3.340885419510132,2.093556097462172,4.339400129117248,4.386356515934223,8.204853188737934,-1.2917929580508192,0.0,0.0,0.0,0.0,Large,High,Equity
CFO,VictoryShares US 500 Enhanced Volatility Wtd ETF,"The fund seeks to achieve its investment objective by investing, under normal market conditions, at least 80% of its assets directly or indirectly in the securities included in the Nasdaq Victory U.S. Large Cap 500 Long/Cash Volatility Weighted Index, an unmanaged, volatility weighted index maintained exclusively by the index provider. The index identifies the 500 largest U.S. stocks by market capitalization measured at the time the index's constituent securities are determined.",,Large Blend,,,Victory Capital,,413615552,10338,,69.96,USD,,11.214055874168194,16.73356493072804,18.70248819578819,13.720998437848264,15.376580534302152,13.121450439230104,50.8508709303555,125.2017173398244,13.762825337378306,0.5506331682646007,1.2172939361115098,1.019443741852598,8.95177511300839,-17.245944835922078,0.0,0.0,0.0,0.0,Small,Low,Equity
GSEU,Goldman Sachs ActiveBeta Europe Equity ETF,"The index is designed to deliver exposure to equity securities of developed markets issuers in Europe. The fund seeks to achieve its investment objective by investing at least 80% of its assets (exclusive of collateral held from securities lending) in securities included in its underlying index, in depositary receipts representing securities included in its underlying index and in underlying stocks in respect of depositary receipts included in its underlying index.",,Europe Stock,,,Goldman Sachs,,107594704,27640,,42.76,USD,,18.49590239181047,17.272509175871818,,15.038613636287716,57.00435875697873,16.882769917251874,74.94939149189233,111.94619901804082,18.304526255312737,0.9550379868869198,,3.258017435916829,6.006503390718994,-14.122817587838544,0.0,0.0,0.0,0.0,Small,Low,Commodity
PRVT,Private Real Estate Strategy via Liquid REITs ETF,"The fund is an actively-managed exchange-traded fund (“ETF”) that will invest in a diversified portfolio of publicly-traded real estate investment trusts (“REITs”) and mortgage-backed securities (“MBS”) listed primarily on U.S. stock exchanges, and to a lesser extent, stock exchanges in Canada, Europe, and Asia. The fund will invest in REITs and MBS that, in the determination of the fund’s sub-adviser, have quantitative and qualitative characteristics that compare favorably to the aggregate real estate portfolio holdings of a select group of public, non-traded REITs. The fund is non-diversified.",,Real Estate,,,Armada ETF,,3956392,241,,22.2524,USD,,1.0613163288927696,18.876661503207416,2.580130608045428,18.88423270224565,2.898627225097284,18.93123904071472,2.898627225097284,2.898627225097284,18.93123963897752,-0.0497272079042014,0.03072036959047,0.0474679561736365,0.0474679546735598,-22.71796968508856,0.0,0.0,0.0,0.0,Micro,Very Low,Equity
CPNS,Calamos ETF Trust - Calamos Nasdaq-100 Structured Alt Protection ETF - September,"Under normal market conditions, the fund will invest substantially all of its assets in FLexible EXchange Options (""FLEX Options"") that reference the price performance of the Invesco QQQ TrustSM?, Series 1. The fund is non-diversified.",,Defined Outcome,,,Calamos,,27894058,6414,,26.1,USD,,6.33859292368264,4.591550288521147,6.33859292368264,4.591550288521147,6.33859292368264,4.591550288521147,6.33859292368264,6.33859292368264,4.591550288521147,0.944908070489634,0.944908070489634,0.944908070489634,0.944908070489634,-3.990063190362636,0.0,0.0,0.0,0.0,Micro,Very Low,Equity
SPTM,SPDR Portfolio S&P 1500 Composite Stock Market ETF,"Under normal market conditions, the fund generally invests substantially all, but at least 80%, of its total assets in the securities comprising the index. The index is designed to measure the performance of the large-, mid-, and small-capitalization segments of the U.S. equity market. The index consists of those stocks included in the S&P 500 Index, the S&P MidCap 400 Index, and the S&P SmallCap 600 Index.",,Large Blend,,,SPDR State Street Global Advisors,,10030155776,926237,,72.79739,USD,,12.919631246516804,19.861319648687747,42.4344848867493,16.08679622957478,62.011657859109846,17.283764985096656,114.41122486581858,240.5967570516891,18.29391166558474,0.5497938424871115,2.513520051457636,3.472140353149696,13.04241331286994,-18.86550236155772,0.0,0.0,0.0,0.0,Large,Medium,Equity
